price,house_type,house_type_2,rooms,m2,elevator,garage,neighborhood,district
569000,bajo,interior,3,115,TRUE,TRUE,DÃºplex en Legazpi,Arganzuela
370000,planta 1,exterior,3,103,TRUE,FALSE,Palos de Moguer,Arganzuela
375000,planta 1,interior,3,99,TRUE,FALSE,Palos de Moguer,Arganzuela
399000,planta 1,exterior,3,86,FALSE,FALSE,Delicias,Arganzuela
1150000,planta 18,exterior,4,209,TRUE,TRUE,Legazpi,Arganzuela
293000,planta 2,exterior,2,77,TRUE,FALSE,Palos de Moguer,Arganzuela
350000,planta 2,exterior,2,91,TRUE,FALSE,Imperial,Arganzuela
275000,bajo,exterior,2,94,TRUE,FALSE,Imperial,Arganzuela
410000,planta 1,exterior,3,117,TRUE,FALSE,Imperial,Arganzuela
320000,planta 1,exterior,3,82,TRUE,FALSE,Chopera,Arganzuela
470000,planta 1,exterior,3,121,TRUE,FALSE,Acacias,Arganzuela
375000,planta 1,interior,3,82,TRUE,FALSE,Chopera,Arganzuela
385000,planta 2,interior,3,93,TRUE,FALSE,Acacias,Arganzuela
249000,planta 3,interior,2,54,TRUE,FALSE,Palos de Moguer,Arganzuela
410000,planta 5,interior,2,69,TRUE,TRUE,Delicias,Arganzuela
530000,planta 1,exterior,4,104,TRUE,FALSE,Palos de Moguer,Arganzuela
510000,planta 1,exterior,3,108,TRUE,FALSE,Palos de Moguer,Arganzuela
350000,planta 2,exterior,2,91,TRUE,FALSE,Imperial,Arganzuela
395000,planta 6,exterior,1,76,TRUE,FALSE,Chopera,Arganzuela
315000,planta 6,exterior,3,78,TRUE,FALSE,Chopera,Arganzuela
350000,planta 2,exterior,2,91,TRUE,FALSE,Imperial,Arganzuela
370000,bajo,exterior,2,92,TRUE,FALSE,Legazpi,Arganzuela
190000,planta 3,exterior,2,48,FALSE,FALSE,Imperial,Arganzuela
320000,planta 1,exterior,3,82,TRUE,FALSE,Chopera,Arganzuela
139000,bajo,interior,1,32,FALSE,FALSE,Delicias,Arganzuela
175000,sotano,interior,1,45,TRUE,FALSE,Delicias,Arganzuela
370000,planta 1,exterior,3,103,TRUE,FALSE,Palos de Moguer,Arganzuela
397000,planta 7,interior,3,77,TRUE,FALSE,Acacias,Arganzuela
239000,planta 2,interior,2,57,FALSE,FALSE,Imperial,Arganzuela
210000,planta 3,exterior,2,53,FALSE,FALSE,Legazpi,Arganzuela
350000,planta 5,exterior,1,63,FALSE,FALSE,Delicias,Arganzuela
155000,planta 1,interior,1,53,TRUE,FALSE,Chopera,Arganzuela
309000,planta 1,exterior,3,80,TRUE,FALSE,Delicias,Arganzuela
390000,planta 7,exterior,2,85,TRUE,FALSE,Palos de Moguer,Arganzuela
190000,planta 1,exterior,3,53,TRUE,FALSE,Chopera,Arganzuela
340000,planta 5,interior,2,57,TRUE,FALSE,Acacias,Arganzuela
165000,bajo,interior,1,30,TRUE,FALSE,Palos de Moguer,Arganzuela
455000,planta 12,exterior,3,105,TRUE,FALSE,Acacias,Arganzuela
225000,planta 3,interior,2,58,FALSE,FALSE,Palos de Moguer,Arganzuela
498000,planta 5,exterior,3,143,TRUE,TRUE,Imperial,Arganzuela
335000,planta 1,exterior,1,61,TRUE,TRUE,Acacias,Arganzuela
340000,planta 5,exterior,1,60,TRUE,TRUE,Acacias,Arganzuela
240000,bajo,interior,1,54,TRUE,FALSE,Acacias,Arganzuela
450000,planta 12,exterior,3,98,TRUE,FALSE,Legazpi,Arganzuela
348000,planta 2,exterior,1,60,TRUE,TRUE,Acacias,Arganzuela
355000,planta 6,exterior,3,82,TRUE,FALSE,Acacias,Arganzuela
525000,planta 4,exterior,4,136,TRUE,FALSE,Palos de Moguer,Arganzuela
390000,planta 1,exterior,3,107,TRUE,FALSE,Palos de Moguer,Arganzuela
249000,planta 3,interior,2,54,TRUE,FALSE,Palos de Moguer,Arganzuela
499000,planta 7,exterior,2,102,TRUE,FALSE,Imperial,Arganzuela
144800,sotano,interior,2,40,FALSE,FALSE,Delicias,Arganzuela
350000,planta 2,exterior,2,91,TRUE,FALSE,Imperial,Arganzuela
280000,planta 2,interior,3,73,TRUE,FALSE,Chopera,Arganzuela
313000,planta 1,exterior,2,67,TRUE,FALSE,Imperial,Arganzuela
350000,planta 2,exterior,2,91,TRUE,FALSE,Imperial,Arganzuela
190000,planta 3,interior,2,44,TRUE,FALSE,Chopera,Arganzuela
900000,planta 4,exterior,8,254,TRUE,FALSE,Palos de Moguer,Arganzuela
219000,planta 1,interior,2,53,TRUE,FALSE,Palos de Moguer,Arganzuela
168800,planta 1,interior,2,37,TRUE,FALSE,Palos de Moguer,Arganzuela
698000,planta 1,exterior,4,130,TRUE,TRUE,Acacias,Arganzuela
610000,planta 3,exterior,3,131,TRUE,FALSE,Palos de Moguer,Arganzuela
299000,planta 4,interior,3,76,TRUE,FALSE,Chopera,Arganzuela
335000,planta 3,exterior,3,79,FALSE,FALSE,Palos de Moguer,Arganzuela
115000,planta 3,interior,1,21,TRUE,FALSE,Acacias,Arganzuela
355000,planta 6,exterior,3,82,TRUE,FALSE,Acacias,Arganzuela
399000,planta 1,,2,83,TRUE,TRUE,Delicias,Arganzuela
420000,planta 2,exterior,2,86,TRUE,TRUE,Palos de Moguer,Arganzuela
325000,planta 3,exterior,2,50,TRUE,FALSE,Palos de Moguer,Arganzuela
209900,planta 3,exterior,2,53,FALSE,FALSE,Legazpi,Arganzuela
379000,planta 2,interior,3,108,TRUE,FALSE,Chopera,Arganzuela
365000,planta 2,exterior,1,69,TRUE,FALSE,Palos de Moguer,Arganzuela
365000,planta 3,exterior,1,69,TRUE,FALSE,Palos de Moguer,Arganzuela
397000,planta 1,exterior,3,100,TRUE,FALSE,Palos de Moguer,Arganzuela
149000,bajo,interior,1,32,FALSE,FALSE,Acacias,Arganzuela
397000,planta 7,interior,3,77,TRUE,FALSE,Acacias,Arganzuela
415000,planta 4,exterior,3,72,TRUE,FALSE,Acacias,Arganzuela
767000,planta 4,exterior,3,115,TRUE,TRUE,Acacias,Arganzuela
355000,planta 6,exterior,3,79,TRUE,FALSE,Acacias,Arganzuela
885000,planta 4,exterior,4,148,TRUE,TRUE,Acacias,Arganzuela
190000,planta 2,interior,2,50,TRUE,FALSE,Imperial,Arganzuela
159900,planta 3,interior,1,38,TRUE,FALSE,Palos de Moguer,Arganzuela
293000,planta 2,exterior,2,77,FALSE,FALSE,Palos de Moguer,Arganzuela
293000,planta 2,exterior,2,77,TRUE,FALSE,Palos de Moguer,Arganzuela
320000,planta 1,exterior,3,82,TRUE,FALSE,Chopera,Arganzuela
429999,planta 1,exterior,2,118,TRUE,TRUE,Legazpi,Arganzuela
293000,planta 2,exterior,2,77,TRUE,FALSE,Palos de Moguer,Arganzuela
190000,planta 3,exterior,1,48,FALSE,FALSE,Imperial,Arganzuela
190000,planta 3,exterior,2,48,FALSE,FALSE,Imperial,Arganzuela
190000,planta 3,exterior,2,48,FALSE,FALSE,Imperial,Arganzuela
410000,planta 3,interior,2,84,TRUE,TRUE,Palos de Moguer,Arganzuela
520000,planta 2,exterior,4,149,TRUE,FALSE,Delicias,Arganzuela
135000,bajo,interior,1,32,FALSE,FALSE,Delicias,Arganzuela
350000,planta 2,exterior,1,93,TRUE,TRUE,Legazpi,Arganzuela
330000,planta 1,exterior,3,108,FALSE,FALSE,Chopera,Arganzuela
249000,planta 3,interior,2,44,TRUE,FALSE,Palos de Moguer,Arganzuela
545000,planta 2,exterior,3,143,TRUE,TRUE,Delicias,Arganzuela
230000,bajo,exterior,3,80,TRUE,FALSE,Acacias,Arganzuela
229000,bajo,exterior,3,66,FALSE,FALSE,Imperial,Arganzuela
169000,planta 1,interior,2,35,TRUE,FALSE,Delicias,Arganzuela
293000,planta 2,exterior,2,77,TRUE,FALSE,Palos de Moguer,Arganzuela
293000,planta 2,exterior,2,77,TRUE,FALSE,Palos de Moguer,Arganzuela
220000,bajo,exterior,2,64,TRUE,FALSE,Palos de Moguer,Arganzuela
293000,planta 2,exterior,2,77,TRUE,FALSE,Palos de Moguer,Arganzuela
159000,planta 2,exterior,1,41,TRUE,FALSE,Delicias,Arganzuela
439900,planta 7,interior,3,101,TRUE,FALSE,Delicias,Arganzuela
399000,planta 1,,2,83,TRUE,TRUE,Delicias,Arganzuela
320000,planta 1,,1,93,TRUE,TRUE,Legazpi,Arganzuela
160000,planta 1,,2,44,TRUE,FALSE,Delicias,Arganzuela
320000,planta 1,exterior,3,82,TRUE,FALSE,Chopera,Arganzuela
229100,planta 1,exterior,1,49,TRUE,FALSE,Delicias,Arganzuela
103000,planta 2,,1,22,TRUE,FALSE,Acacias,Arganzuela
259000,planta 5,exterior,2,56,TRUE,FALSE,Delicias,Arganzuela
210000,bajo,interior,1,50,TRUE,FALSE,Palos de Moguer,Arganzuela
380000,planta 3,exterior,3,89,TRUE,FALSE,Legazpi,Arganzuela
519000,planta 5,exterior,4,115,TRUE,FALSE,Chopera,Arganzuela
379000,planta 4,exterior,3,98,TRUE,FALSE,Chopera,Arganzuela
525000,planta 4,exterior,4,136,TRUE,FALSE,Palos de Moguer,Arganzuela
180000,planta 3,interior,1,50,FALSE,FALSE,DÃºplex en Imperial,Arganzuela
395000,bajo,exterior,4,185,FALSE,TRUE,Imperial,Arganzuela
243999,planta 3,interior,1,60,TRUE,FALSE,Chopera,Arganzuela
179000,planta 3,interior,1,40,TRUE,FALSE,Delicias,Arganzuela
249000,planta 3,interior,2,54,TRUE,FALSE,Palos de Moguer,Arganzuela
397000,planta 7,interior,3,77,TRUE,FALSE,Acacias,Arganzuela
320000,planta 1,exterior,3,82,TRUE,FALSE,Chopera,Arganzuela
397000,planta 7,interior,3,77,TRUE,FALSE,Acacias,Arganzuela
397000,planta 7,interior,3,77,TRUE,FALSE,Acacias,Arganzuela
397000,planta 7,interior,3,77,TRUE,FALSE,Acacias,Arganzuela
475000,planta 2,exterior,5,136,FALSE,FALSE,Delicias,Arganzuela
440000,planta 12,exterior,3,90,TRUE,FALSE,Legazpi,Arganzuela
450000,planta 4,exterior,4,128,TRUE,FALSE,Palos de Moguer,Arganzuela
450000,planta 4,exterior,4,126,TRUE,FALSE,Palos de Moguer,Arganzuela
380000,planta 4,exterior,4,98,TRUE,FALSE,Chopera,Arganzuela
515000,planta 1,exterior,4,131,TRUE,FALSE,Chopera,Arganzuela
175000,bajo,interior,1,45,FALSE,FALSE,Delicias,Arganzuela
223000,planta 3,interior,2,54,TRUE,FALSE,Acacias,Arganzuela
545000,planta 8,exterior,4,114,TRUE,TRUE,Palos de Moguer,Arganzuela
397000,planta 7,interior,3,77,TRUE,FALSE,Acacias,Arganzuela
278000,planta 1,,3,73,TRUE,FALSE,Chopera,Arganzuela
309900,planta 7,exterior,1,57,TRUE,TRUE,Legazpi,Arganzuela
72000,planta 2,exterior,2,36,FALSE,FALSE,Delicias,Arganzuela
315000,planta 2,interior,3,72,TRUE,FALSE,Delicias,Arganzuela
640000,planta 4,exterior,3,123,TRUE,TRUE,Legazpi,Arganzuela
225000,planta 1,interior,1,40,TRUE,FALSE,Delicias,Arganzuela
162500,bajo,exterior,3,53,TRUE,FALSE,Chopera,Arganzuela
397000,planta 7,interior,3,77,TRUE,FALSE,Acacias,Arganzuela
285000,planta 5,interior,3,74,TRUE,FALSE,Acacias,Arganzuela
280000,bajo,exterior,1,71,FALSE,FALSE,Acacias,Arganzuela
399000,planta 1,exterior,2,80,TRUE,TRUE,Legazpi,Arganzuela
295000,planta 4,exterior,1,79,TRUE,FALSE,Legazpi,Arganzuela
525000,planta 4,exterior,4,126,TRUE,FALSE,Palos de Moguer,Arganzuela
315000,planta 1,exterior,3,85,TRUE,FALSE,Delicias,Arganzuela
599000,planta 6,exterior,3,72,TRUE,FALSE,Ãtico en Delicias,Arganzuela
440000,planta 2,exterior,5,139,TRUE,FALSE,Imperial,Arganzuela
219000,planta 4,,2,58,TRUE,FALSE,Chopera,Arganzuela
295000,planta 4,interior,2,60,TRUE,FALSE,Palos de Moguer,Arganzuela
535000,bajo,exterior,2,75,TRUE,TRUE,Delicias,Arganzuela
330000,planta 4,exterior,1,65,TRUE,TRUE,Imperial,Arganzuela
235000,planta 1,exterior,1,37,FALSE,FALSE,Acacias,Arganzuela
800000,planta 1,exterior,4,140,TRUE,FALSE,Acacias,Arganzuela
130000,planta 4,interior,2,34,FALSE,FALSE,Palos de Moguer,Arganzuela
443000,planta 8,exterior,3,108,TRUE,FALSE,Acacias,Arganzuela
364000,planta 3,interior,3,90,TRUE,FALSE,Palos de Moguer,Arganzuela
700000,planta 4,exterior,3,114,TRUE,FALSE,Acacias,Arganzuela
430000,planta 5,exterior,4,108,TRUE,FALSE,Palos de Moguer,Arganzuela
359000,planta 2,exterior,1,94,TRUE,TRUE,Legazpi,Arganzuela
485000,planta 2,exterior,2,109,TRUE,TRUE,Legazpi,Arganzuela
375000,planta 6,exterior,3,84,TRUE,FALSE,Chopera,Arganzuela
445000,planta 1,,2,92,TRUE,TRUE,Legazpi,Arganzuela
150000,planta 1,,2,45,FALSE,FALSE,Acacias,Arganzuela
260000,planta 1,exterior,1,46,TRUE,FALSE,Acacias,Arganzuela
145000,planta -1,,1,32,FALSE,FALSE,Delicias,Arganzuela
749000,planta 2,exterior,4,160,TRUE,TRUE,Legazpi,Arganzuela
203000,bajo,interior,2,52,TRUE,FALSE,Delicias,Arganzuela
468999,planta 4,exterior,2,107,TRUE,TRUE,Legazpi,Arganzuela
320000,planta 1,exterior,3,70,TRUE,TRUE,Delicias,Arganzuela
396000,planta 1,exterior,2,78,TRUE,FALSE,Acacias,Arganzuela
450000,planta 1,exterior,3,120,TRUE,FALSE,Palos de Moguer,Arganzuela
295000,planta 1,exterior,3,76,TRUE,FALSE,Imperial,Arganzuela
399000,planta 2,interior,3,90,TRUE,FALSE,Delicias,Arganzuela
295000,planta 3,exterior,2,71,TRUE,FALSE,Imperial,Arganzuela
239000,planta 3,exterior,3,55,FALSE,FALSE,Legazpi,Arganzuela
675000,planta 6,exterior,4,180,TRUE,FALSE,Delicias,Arganzuela
176500,planta 1,exterior,1,52,FALSE,FALSE,Palos de Moguer,Arganzuela
310000,bajo,exterior,1,74,TRUE,FALSE,Legazpi,Arganzuela
670000,planta 1,exterior,4,169,TRUE,TRUE,Acacias,Arganzuela
465000,planta 3,exterior,4,120,TRUE,FALSE,Chopera,Arganzuela
275000,bajo,exterior,2,123,TRUE,FALSE,Acacias,Arganzuela
275000,bajo,exterior,1,47,FALSE,FALSE,Legazpi,Arganzuela
370000,planta 1,exterior,1,79,TRUE,FALSE,Imperial,Arganzuela
387000,planta 1,exterior,1,63,TRUE,TRUE,Legazpi,Arganzuela
138000,bajo,exterior,3,40,FALSE,FALSE,Delicias,Arganzuela
460000,planta 2,exterior,4,150,TRUE,FALSE,Delicias,Arganzuela
249000,planta 5,interior,2,60,TRUE,FALSE,Palos de Moguer,Arganzuela
479000,planta 2,exterior,4,113,TRUE,FALSE,Imperial,Arganzuela
175000,planta 2,interior,2,45,TRUE,FALSE,Delicias,Arganzuela
605000,planta 1,exterior,3,124,TRUE,TRUE,Imperial,Arganzuela
460000,planta 1,exterior,5,120,TRUE,FALSE,Delicias,Arganzuela
420000,planta 1,exterior,1,92,TRUE,FALSE,Legazpi,Arganzuela
565000,planta 3,exterior,3,102,TRUE,FALSE,Palos de Moguer,Arganzuela
175000,planta 3,interior,2,37,TRUE,FALSE,Acacias,Arganzuela
385000,planta 2,interior,4,120,TRUE,FALSE,Acacias,Arganzuela
269000,planta 6,interior,2,50,TRUE,FALSE,Palos de Moguer,Arganzuela
475000,planta 3,exterior,4,126,TRUE,FALSE,Palos de Moguer,Arganzuela
520000,planta 1,exterior,3,115,TRUE,TRUE,Legazpi,Arganzuela
240000,bajo,interior,1,60,TRUE,FALSE,Acacias,Arganzuela
395000,planta 5,exterior,2,72,TRUE,TRUE,Legazpi,Arganzuela
172000,planta 1,interior,1,42,FALSE,FALSE,Imperial,Arganzuela
320000,planta 2,exterior,1,56,TRUE,TRUE,Legazpi,Arganzuela
199990,planta 1,interior,2,45,TRUE,FALSE,Palos de Moguer,Arganzuela
440000,planta 4,exterior,3,105,TRUE,FALSE,Imperial,Arganzuela
295000,planta 3,exterior,3,55,TRUE,FALSE,Chopera,Arganzuela
340000,planta 3,exterior,2,68,TRUE,FALSE,Palos de Moguer,Arganzuela
170000,bajo,interior,2,32,TRUE,FALSE,Palos de Moguer,Arganzuela
360000,planta 1,exterior,4,105,TRUE,FALSE,Delicias,Arganzuela
449000,planta 3,exterior,3,86,TRUE,FALSE,Imperial,Arganzuela
375000,planta 1,exterior,2,65,FALSE,FALSE,Legazpi,Arganzuela
299000,planta 2,exterior,1,59,TRUE,TRUE,Legazpi,Arganzuela
485000,planta 4,exterior,3,113,TRUE,FALSE,Chopera,Arganzuela
475000,planta 5,exterior,2,60,TRUE,TRUE,Legazpi,Arganzuela
425000,planta 4,exterior,3,72,TRUE,FALSE,Acacias,Arganzuela
520000,planta 1,exterior,3,135,TRUE,FALSE,Palos de Moguer,Arganzuela
415000,planta 7,exterior,3,57,TRUE,FALSE,Palos de Moguer,Arganzuela
320000,planta 1,exterior,3,71,TRUE,FALSE,Palos de Moguer,Arganzuela
620000,planta 2,exterior,3,126,TRUE,TRUE,Imperial,Arganzuela
320000,bajo,exterior,1,52,FALSE,FALSE,Palos de Moguer,Arganzuela
380000,planta 1,exterior,2,72,TRUE,FALSE,Palos de Moguer,Arganzuela
320000,planta 5,exterior,1,60,TRUE,FALSE,Acacias,Arganzuela
124000,planta 4,interior,1,36,FALSE,FALSE,Delicias,Arganzuela
345000,planta 1,exterior,3,109,TRUE,FALSE,Delicias,Arganzuela
670000,planta 5,exterior,3,119,TRUE,FALSE,Acacias,Arganzuela
595000,planta 2,exterior,3,100,TRUE,TRUE,Delicias,Arganzuela
538000,planta 1,exterior,2,97,TRUE,FALSE,Legazpi,Arganzuela
299900,planta 2,exterior,3,84,TRUE,FALSE,Delicias,Arganzuela
485000,planta 2,exterior,2,82,TRUE,TRUE,Palos de Moguer,Arganzuela
255000,bajo,exterior,1,74,FALSE,FALSE,Imperial,Arganzuela
272000,bajo,exterior,1,81,FALSE,FALSE,Imperial,Arganzuela
299000,planta 6,interior,2,56,TRUE,FALSE,Palos de Moguer,Arganzuela
385000,bajo,exterior,3,87,TRUE,FALSE,Legazpi,Arganzuela
445000,planta 3,exterior,4,112,TRUE,FALSE,Delicias,Arganzuela
300000,planta 1,exterior,3,68,TRUE,FALSE,Acacias,Arganzuela
410000,planta 1,exterior,3,142,TRUE,FALSE,Imperial,Arganzuela
515000,planta 5,,3,112,TRUE,FALSE,Chopera,Arganzuela
132000,semi-sotano,interior,1,50,FALSE,FALSE,Imperial,Arganzuela
450000,planta 6,exterior,3,113,TRUE,TRUE,Delicias,Arganzuela
499000,planta 3,exterior,3,121,TRUE,FALSE,Acacias,Arganzuela
350000,planta 1,exterior,3,87,TRUE,FALSE,Palos de Moguer,Arganzuela
340000,planta 2,exterior,3,80,TRUE,FALSE,Palos de Moguer,Arganzuela
360000,planta 4,interior,3,72,TRUE,FALSE,Palos de Moguer,Arganzuela
360000,planta 4,interior,3,72,TRUE,FALSE,Palos de Moguer,Arganzuela
1610000,planta 3,exterior,4,384,TRUE,FALSE,Palos de Moguer,Arganzuela
129000,sotano,interior,2,44,TRUE,FALSE,Acacias,Arganzuela
145000,planta 2,interior,1,43,TRUE,FALSE,Delicias,Arganzuela
490000,bajo,exterior,4,160,FALSE,TRUE,Imperial,Arganzuela
175000,planta 2,interior,1,32,TRUE,FALSE,Delicias,Arganzuela
299000,planta 2,interior,2,60,TRUE,FALSE,Acacias,Arganzuela
155000,planta 2,interior,2,41,TRUE,FALSE,Imperial,Arganzuela
349000,planta 2,exterior,2,97,TRUE,FALSE,Acacias,Arganzuela
430000,planta 3,exterior,2,80,TRUE,TRUE,Legazpi,Arganzuela
339000,planta 7,interior,2,80,TRUE,FALSE,Imperial,Arganzuela
189000,planta 2,,1,40,FALSE,FALSE,Acacias,Arganzuela
155000,planta 3,interior,1,34,FALSE,FALSE,Imperial,Arganzuela
350000,planta 2,interior,2,62,TRUE,FALSE,Chopera,Arganzuela
345000,planta 4,interior,4,100,TRUE,FALSE,Palos de Moguer,Arganzuela
269900,entreplanta,exterior,3,92,FALSE,FALSE,Chopera,Arganzuela
440000,planta 5,exterior,3,136,TRUE,TRUE,Legazpi,Arganzuela
140000,planta 5,interior,2,41,FALSE,FALSE,Imperial,Arganzuela
379000,planta 1,exterior,3,101,TRUE,FALSE,Delicias,Arganzuela
177000,bajo,exterior,1,36,TRUE,FALSE,Palos de Moguer,Arganzuela
165000,planta 1,interior,1,33,TRUE,FALSE,Palos de Moguer,Arganzuela
515500,planta 4,exterior,2,100,TRUE,TRUE,Delicias,Arganzuela
555000,planta 4,exterior,4,121,TRUE,FALSE,Palos de Moguer,Arganzuela
165000,bajo,exterior,3,84,TRUE,FALSE,Imperial,Arganzuela
298000,planta 4,exterior,1,64,TRUE,FALSE,Delicias,Arganzuela
480000,planta 1,exterior,2,101,TRUE,TRUE,Legazpi,Arganzuela
398000,planta 1,exterior,2,71,TRUE,TRUE,Legazpi,Arganzuela
387000,planta 2,exterior,2,71,TRUE,TRUE,Legazpi,Arganzuela
410000,planta 4,exterior,3,100,TRUE,FALSE,Chopera,Arganzuela
550000,planta 6,interior,4,120,TRUE,FALSE,Chopera,Arganzuela
230000,bajo,interior,2,53,TRUE,FALSE,Delicias,Arganzuela
185000,bajo,interior,1,45,TRUE,FALSE,Palos de Moguer,Arganzuela
144800,bajo,exterior,3,40,FALSE,FALSE,Delicias,Arganzuela
180000,bajo,interior,1,45,TRUE,FALSE,Chopera,Arganzuela
392400,bajo,exterior,2,77,TRUE,FALSE,Palos de Moguer,Arganzuela
373000,planta 4,exterior,2,93,TRUE,FALSE,Chopera,Arganzuela
545000,planta 4,exterior,4,156,TRUE,FALSE,Delicias,Arganzuela
373800,planta 3,exterior,2,89,TRUE,FALSE,Chopera,Arganzuela
390000,planta 1,exterior,3,90,TRUE,FALSE,Chopera,Arganzuela
460000,planta 2,interior,2,90,TRUE,FALSE,Chopera,Arganzuela
449900,planta 2,exterior,3,106,TRUE,FALSE,Palos de Moguer,Arganzuela
239000,planta 2,interior,3,62,TRUE,FALSE,Palos de Moguer,Arganzuela
574500,planta 3,exterior,3,118,TRUE,TRUE,Imperial,Arganzuela
219900,planta 2,interior,2,48,TRUE,FALSE,Palos de Moguer,Arganzuela
355000,planta 6,exterior,3,82,FALSE,FALSE,Acacias,Arganzuela
150000,bajo,exterior,1,30,FALSE,FALSE,Palos de Moguer,Arganzuela
315000,planta 3,exterior,2,45,TRUE,FALSE,Imperial,Arganzuela
442589,planta 1,exterior,2,82,TRUE,TRUE,Legazpi,Arganzuela
295240,planta 1,exterior,1,54,TRUE,TRUE,Legazpi,Arganzuela
753277,planta 5,exterior,3,120,TRUE,TRUE,Legazpi,Arganzuela
664330,planta 4,exterior,3,124,TRUE,TRUE,Legazpi,Arganzuela
853203,planta 3,exterior,4,168,TRUE,TRUE,Legazpi,Arganzuela
619100,planta 2,exterior,3,122,TRUE,TRUE,Legazpi,Arganzuela
463308,planta 2,exterior,2,88,TRUE,TRUE,Legazpi,Arganzuela
239000,planta 3,interior,1,51,TRUE,FALSE,Chopera,Arganzuela
265000,planta 3,exterior,2,60,FALSE,FALSE,Imperial,Arganzuela
240000,planta 3,exterior,3,54,FALSE,FALSE,Legazpi,Arganzuela
325000,planta 3,exterior,1,63,TRUE,TRUE,Delicias,Arganzuela
480000,bajo,exterior,3,143,TRUE,FALSE,Imperial,Arganzuela
675000,planta 1,exterior,7,170,TRUE,FALSE,Delicias,Arganzuela
135000,planta 1,interior,2,81,TRUE,FALSE,Acacias,Arganzuela
